src,dst,amount,timestamp,is_fraud
vpa_21687,vpa_7433,4353.37,1767226812.0,0
vpa_16168,vpa_25440,2138.24,1767226816.0,0
vpa_4615,vpa_21795,580.17,1767226835.0,0
vpa_11746,vpa_526,937.75,1767226896.0,0
vpa_24717,vpa_7157,1742.23,1767226966.0,0
vpa_20514,vpa_6330,609.58,1767226971.0,0
vpa_14796,vpa_21472,1045.33,1767226997.0,0
vpa_15172,vpa_23366,1810.6,1767227001.0,0
vpa_4127,vpa_13015,1777.33,1767227024.0,0
vpa_15397,vpa_5933,716.95,1767227027.0,0
vpa_11856,vpa_23076,1601.43,1767227076.0,0
vpa_26284,vpa_12613,4525.36,1767227136.0,0
vpa_13666,vpa_459,1952.13,1767227147.0,0
vpa_18013,vpa_1363,11647.07,1767227154.0,1
vpa_20765,vpa_11790,343.42,1767227166.0,0
vpa_29133,vpa_17979,1647.6,1767227187.0,0
vpa_25761,vpa_24578,1502.15,1767227226.0,0
vpa_19531,vpa_7373,789.86,1767227344.0,0
vpa_27191,vpa_25781,272.71,1767227384.0,0
vpa_19187,vpa_19921,743.92,1767227397.0,0
vpa_14244,vpa_16705,421.12,1767227421.0,0
vpa_22886,vpa_27693,1197.29,1767227468.0,0
vpa_3709,vpa_1363,5216.29,1767227514.0,1
vpa_7273,vpa_29178,894.74,1767227538.0,0
vpa_535,vpa_9625,3971.31,1767227580.0,0
vpa_10386,vpa_28082,1864.67,1767227620.0,0
vpa_8778,vpa_1363,11400.98,1767227634.0,1
vpa_26167,vpa_2562,9750.02,1767227652.0,0
vpa_27032,vpa_21876,882.54,1767227660.0,0
vpa_13332,vpa_575,3748.48,1767227686.0,0
vpa_28724,vpa_17737,1869.83,1767227720.0,0
vpa_8835,vpa_25764,9586.0,1767227739.0,0
vpa_16884,vpa_28489,327.48,1767227744.0,0
vpa_19118,vpa_3806,1823.35,1767227773.0,0
vpa_18082,vpa_3946,1240.83,1767227792.0,0
vpa_15125,vpa_2247,4482.31,1767227796.0,0
vpa_1202,vpa_10353,907.72,1767227870.0,0
vpa_17796,vpa_1363,5063.62,1767227874.0,1
vpa_28678,vpa_2123,1550.21,1767228036.0,0
vpa_12690,vpa_1552,1972.21,1767228057.0,0
vpa_20340,vpa_3843,1998.52,1767228110.0,0
vpa_28788,vpa_10337,583.3,1767228178.0,0
vpa_4874,vpa_25054,6987.65,1767228191.0,0
vpa_5067,vpa_22127,1581.92,1767228216.0,0
vpa_26361,vpa_18774,7070.81,1767228268.0,0
vpa_26539,vpa_1363,9273.31,1767228294.0,1
vpa_7056,vpa_3203,4094.48,1767228322.0,0
vpa_26705,vpa_20009,1304.62,1767228336.0,0
vpa_6678,vpa_21480,601.35,1767228352.0,0
vpa_27532,vpa_29203,1670.26,1767228448.0,0
vpa_19419,vpa_25173,1561.36,1767228492.0,0
vpa_27539,vpa_22562,472.5,1767228553.0,0
vpa_15968,vpa_25237,1438.11,1767228589.0,0
vpa_28451,vpa_14789,1165.85,1767228620.0,0
vpa_24391,vpa_23124,609.25,1767228634.0,0
vpa_25097,vpa_1363,5130.6,1767228654.0,1
vpa_665,vpa_15265,7758.16,1767228680.0,0
vpa_28850,vpa_25902,1182.51,1767228721.0,0
vpa_28851,vpa_642,4080.06,1767228817.0,0
vpa_12055,vpa_17806,699.88,1767228959.0,0
vpa_19255,vpa_26869,3592.58,1767228971.0,0
vpa_18959,vpa_23891,8939.1,1767229028.0,0
vpa_2163,vpa_22401,872.93,1767229032.0,0
vpa_5418,vpa_25469,1953.53,1767229046.0,0
vpa_16920,vpa_22674,1159.75,1767229083.0,0
vpa_16121,vpa_14366,23504.4,1767229095.0,1
vpa_10178,vpa_10390,1048.95,1767229106.0,0
vpa_973,vpa_29103,406.88,1767229115.0,0
vpa_26646,vpa_21168,499.45,1767229120.0,0
vpa_14061,vpa_24750,541.84,1767229129.0,0
vpa_20543,vpa_23517,1390.34,1767229243.0,0
vpa_5237,vpa_28901,1761.32,1767229266.0,0
vpa_611,vpa_22401,1872.65,1767229306.0,0
vpa_28917,vpa_6695,1959.12,1767229356.0,0
vpa_5497,vpa_14047,1823.8,1767229358.0,0
vpa_13835,vpa_20490,44253.65,1767229379.0,1
vpa_15375,vpa_29067,363.7,1767229409.0,0
vpa_28521,vpa_1363,7874.47,1767229434.0,1
vpa_21715,vpa_5527,3703.75,1767229475.0,0
vpa_12382,vpa_12925,1482.37,1767229554.0,0
vpa_20939,vpa_28138,2138.75,1767229577.0,0
vpa_3792,vpa_2252,3948.6,1767229637.0,0
vpa_21250,vpa_7426,477.71,1767229791.0,0
vpa_4958,vpa_22544,870.85,1767229794.0,0
vpa_17429,vpa_6695,644.65,1767229800.0,0
vpa_26880,vpa_19608,7982.41,1767229807.0,0
vpa_25863,vpa_1363,8662.75,1767229854.0,1
vpa_17104,vpa_14647,1081.63,1767229902.0,0
vpa_2380,vpa_16938,150.6,1767230063.0,0
vpa_11123,vpa_5575,4408.06,1767230083.0,0
vpa_18485,vpa_26083,1661.7,1767230103.0,0
vpa_9238,vpa_17637,7273.9,1767230118.0,0
vpa_6593,vpa_13788,1513.31,1767230179.0,0
vpa_23972,vpa_19921,1117.06,1767230221.0,0
vpa_3277,vpa_12586,1303.95,1767230226.0,0
vpa_1502,vpa_22487,4098.85,1767230229.0,0
vpa_13115,vpa_8516,1269.9,1767230354.0,0
vpa_25148,vpa_27421,1951.7,1767230388.0,0
vpa_10235,vpa_18019,1435.66,1767230418.0,0
vpa_21636,vpa_23600,1517.7,1767230483.0,0
vpa_3199,vpa_14843,47894.94,1767230512.0,1
vpa_17689,vpa_23183,795.59,1767230585.0,0
vpa_5100,vpa_19948,5436.44,1767230618.0,0
vpa_27073,vpa_23884,1410.48,1767230620.0,0
vpa_27940,vpa_17346,1030.18,1767230623.0,0
vpa_24668,vpa_23216,589.99,1767230631.0,0
vpa_1184,vpa_8581,5255.88,1767230686.0,0
vpa_8021,vpa_20382,976.4,1767230695.0,0
vpa_7536,vpa_6707,937.65,1767230716.0,0
vpa_9058,vpa_11670,1650.95,1767230734.0,0
vpa_10913,vpa_3459,1913.74,1767230825.0,0
vpa_16081,vpa_6838,1308.12,1767230833.0,0
vpa_18810,vpa_12925,1562.62,1767230843.0,0
vpa_19060,vpa_12925,1797.33,1767231028.0,0
vpa_5787,vpa_23076,1111.94,1767231044.0,0
vpa_18343,vpa_1301,8173.73,1767231047.0,0
vpa_27979,vpa_21811,9304.35,1767231059.0,0
vpa_19070,vpa_25337,1741.3,1767231084.0,0
vpa_12590,vpa_7517,1628.34,1767231102.0,0
vpa_10810,vpa_8598,828.31,1767231114.0,0
vpa_5785,vpa_21324,1674.02,1767231125.0,0
vpa_11171,vpa_27839,1654.18,1767231144.0,0
vpa_20266,vpa_9715,2766.5,1767231170.0,0
vpa_4626,vpa_2460,3481.34,1767231279.0,0
vpa_8504,vpa_20944,521.79,1767231283.0,0
vpa_25146,vpa_14806,1164.91,1767231317.0,0
vpa_15072,vpa_18343,57.79,1767231340.0,0
vpa_15791,vpa_27693,1184.15,1767231387.0,0
vpa_14985,vpa_18464,1259.46,1767231390.0,0
vpa_13989,vpa_25705,1976.88,1767231440.0,0
vpa_21254,vpa_3515,1546.72,1767231490.0,0
vpa_4876,vpa_10017,1058.09,1767231503.0,0
vpa_19958,vpa_26023,616.74,1767231510.0,0
vpa_23491,vpa_18590,518.62,1767231520.0,0
vpa_3802,vpa_24750,1418.65,1767231575.0,0
vpa_20498,vpa_523,982.02,1767231659.0,0
vpa_8436,vpa_25172,9966.29,1767231662.0,0
vpa_18520,vpa_16639,1912.09,1767231727.0,0
vpa_6434,vpa_8876,924.83,1767231731.0,0
vpa_4575,vpa_1414,1159.58,1767231781.0,0
vpa_2818,vpa_20313,3851.29,1767231811.0,0
vpa_20293,vpa_6968,1756.32,1767231841.0,0
vpa_22809,vpa_22162,4873.77,1767231862.0,0
vpa_10983,vpa_20333,488.81,1767231877.0,0
vpa_28241,vpa_13267,1080.7,1767231888.0,0
vpa_11639,vpa_5414,1979.15,1767232048.0,0
vpa_9643,vpa_13330,902.4,1767232119.0,0
vpa_16069,vpa_6691,9203.52,1767232130.0,0
vpa_11301,vpa_20026,785.98,1767232201.0,0
vpa_24207,vpa_12031,1011.53,1767232246.0,0
vpa_20450,vpa_6975,793.21,1767232264.0,0
vpa_10416,vpa_10805,3898.22,1767232345.0,0
vpa_4299,vpa_21324,1893.05,1767232356.0,0
vpa_16525,vpa_2123,1653.99,1767232357.0,0
vpa_15215,vpa_10550,1489.73,1767232357.0,0
vpa_602,vpa_17920,746.86,1767232417.0,0
vpa_17900,vpa_26715,574.19,1767232490.0,0
vpa_10513,vpa_22154,1894.6,1767232520.0,0
vpa_28537,vpa_27490,857.63,1767232563.0,0
vpa_12836,vpa_18638,137.43,1767232631.0,0
vpa_27830,vpa_4619,1943.84,1767232682.0,0
vpa_6852,vpa_12934,8781.64,1767232732.0,0
vpa_21266,vpa_7617,1634.62,1767232771.0,0
vpa_13666,vpa_16066,1064.39,1767232847.0,0
vpa_16543,vpa_27540,354.56,1767232848.0,0
vpa_17024,vpa_3459,1055.86,1767232884.0,0
vpa_2031,vpa_25987,942.06,1767232896.0,0
vpa_21578,vpa_27918,1564.55,1767232927.0,0
vpa_15281,vpa_25378,1947.94,1767232952.0,0
vpa_17798,vpa_11064,713.26,1767232988.0,0
vpa_3855,vpa_15323,928.66,1767232995.0,0
vpa_23773,vpa_20012,4507.6,1767233001.0,0
vpa_6794,vpa_13816,1113.77,1767233024.0,0
vpa_7400,vpa_4395,1452.51,1767233039.0,0
vpa_143,vpa_14327,1123.05,1767233040.0,0
vpa_4780,vpa_8915,392.81,1767233142.0,0
vpa_11107,vpa_21099,28563.82,1767233186.0,1
vpa_21882,vpa_3407,1805.07,1767233255.0,0
vpa_16148,vpa_1395,4178.26,1767233318.0,0
vpa_28847,vpa_2792,22349.2,1767233353.0,1
vpa_20417,vpa_1953,125.72,1767233437.0,0
vpa_25950,vpa_14500,1115.73,1767233444.0,0
vpa_5257,vpa_13788,1871.88,1767233465.0,0
vpa_10974,vpa_4395,647.71,1767233577.0,0
vpa_17211,vpa_24482,1134.11,1767233596.0,0
vpa_24321,vpa_19921,1569.23,1767233607.0,0
vpa_22809,vpa_27839,484.29,1767233614.0,0
vpa_9634,vpa_8516,961.21,1767233663.0,0
vpa_21193,vpa_27839,809.91,1767233664.0,0
vpa_6662,vpa_16901,309.14,1767233691.0,0
vpa_17774,vpa_7032,250.64,1767233708.0,0
vpa_25058,vpa_6695,1818.81,1767233732.0,0
vpa_16205,vpa_27496,504.67,1767233764.0,0
vpa_24393,vpa_4872,1814.52,1767233840.0,0
vpa_5348,vpa_14052,1930.07,1767233948.0,0
vpa_4339,vpa_27204,2603.2,1767233979.0,0
vpa_26875,vpa_11465,1272.92,1767234062.0,0
vpa_19522,vpa_27496,897.4,1767234092.0,0
vpa_15842,vpa_23078,1599.46,1767234104.0,0
vpa_18722,vpa_13788,798.66,1767234186.0,0
vpa_22779,vpa_3295,1820.85,1767234214.0,0
vpa_17685,vpa_27830,555.54,1767234221.0,0
vpa_1043,vpa_12031,1634.99,1767234292.0,0
vpa_28100,vpa_14125,1468.24,1767234386.0,0
vpa_12412,vpa_25715,608.49,1767234448.0,0
vpa_3708,vpa_11604,1521.16,1767234459.0,0
vpa_12001,vpa_930,528.36,1767234511.0,0
vpa_8565,vpa_11670,337.74,1767234526.0,0
vpa_28232,vpa_680,3998.02,1767234526.0,0
vpa_13588,vpa_16036,1123.77,1767234532.0,0
vpa_907,vpa_21022,239.74,1767234553.0,0
vpa_173,vpa_24424,1919.17,1767234634.0,0
vpa_4589,vpa_25237,1416.86,1767234649.0,0
vpa_5597,vpa_28056,1978.63,1767234748.0,0
vpa_27998,vpa_17089,807.2,1767234815.0,0
vpa_6569,vpa_6939,324.24,1767234851.0,0
vpa_15878,vpa_28489,1857.53,1767234986.0,0
vpa_14879,vpa_11483,854.06,1767235023.0,0
vpa_18516,vpa_18120,4842.39,1767235257.0,0
vpa_26615,vpa_17979,439.97,1767235261.0,0
vpa_21934,vpa_2757,1560.99,1767235268.0,0
vpa_11848,vpa_15075,13672.29,1767235317.0,1
vpa_20127,vpa_6734,861.84,1767235437.0,0
vpa_27449,vpa_8319,1854.91,1767235438.0,0
vpa_22701,vpa_3295,1977.13,1767235451.0,0
vpa_11848,vpa_19038,13847.81,1767235497.0,1
vpa_25580,vpa_459,314.56,1767235530.0,0
vpa_11848,vpa_25399,7803.12,1767235557.0,1
vpa_13683,vpa_27490,1863.8,1767235632.0,0
vpa_27694,vpa_18243,622.72,1767235634.0,0
vpa_13591,vpa_12483,913.18,1767235717.0,0
vpa_1363,vpa_24798,107986.481,1767235734.0,1
vpa_2027,vpa_21773,1583.84,1767235878.0,0
vpa_8335,vpa_14125,318.37,1767235966.0,0
vpa_24933,vpa_27954,3208.39,1767236112.0,0
vpa_11848,vpa_6905,13259.48,1767236157.0,1
vpa_3465,vpa_5922,4634.41,1767236158.0,0
vpa_4303,vpa_4242,4795.95,1767236223.0,0
vpa_16134,vpa_22850,4520.37,1767236246.0,0
vpa_27207,vpa_459,290.22,1767236329.0,0
vpa_11848,vpa_3301,6905.93,1767236397.0,1
vpa_11848,vpa_10663,13635.03,1767236397.0,1
vpa_3963,vpa_1600,6225.63,1767236416.0,0
vpa_13425,vpa_24851,307.58,1767236436.0,0
vpa_9187,vpa_2585,577.88,1767236468.0,0
vpa_27949,vpa_1797,1571.4,1767236487.0,0
vpa_28280,vpa_523,1195.97,1767236488.0,0
vpa_23659,vpa_4744,1744.03,1767236496.0,0
vpa_2703,vpa_16251,13090.74,1767236511.0,1
vpa_5553,vpa_21926,499.54,1767236539.0,0
vpa_14873,vpa_11477,5236.83,1767236539.0,0
vpa_13937,vpa_22607,212.42,1767236551.0,0
vpa_5667,vpa_19130,594.91,1767236561.0,0
vpa_17511,vpa_29402,490.98,1767236593.0,0
vpa_7061,vpa_17121,741.39,1767236655.0,0
vpa_5866,vpa_12925,902.03,1767236677.0,0
vpa_28478,vpa_13038,9474.59,1767236705.0,0
vpa_26185,vpa_11790,153.98,1767236793.0,0
vpa_10079,vpa_11427,1348.0,1767236848.0,0
vpa_13670,vpa_22958,1094.68,1767236883.0,0
vpa_11540,vpa_15,1376.07,1767236891.0,0
vpa_29214,vpa_445,669.29,1767236929.0,0
vpa_24826,vpa_22674,1067.38,1767236941.0,0
vpa_13536,vpa_5177,1219.72,1767236969.0,0
vpa_2643,vpa_27852,3836.4,1767236994.0,0
vpa_2113,vpa_15321,2725.14,1767237049.0,0
vpa_16111,vpa_6067,136.4,1767237073.0,0
vpa_8225,vpa_4989,848.76,1767237150.0,0
vpa_5500,vpa_6917,357.41,1767237164.0,0
vpa_21758,vpa_10390,679.45,1767237262.0,0
vpa_9928,vpa_19130,379.2,1767237344.0,0
vpa_4648,vpa_5944,886.38,1767237384.0,0
vpa_23950,vpa_3994,1532.25,1767237426.0,0
vpa_19732,vpa_14107,1660.42,1767237434.0,0
vpa_14156,vpa_4872,836.19,1767237448.0,0
vpa_17608,vpa_13681,1260.74,1767237467.0,0
vpa_4506,vpa_19573,334.72,1767237510.0,0
vpa_3564,vpa_3599,760.45,1767237529.0,0
vpa_13957,vpa_3599,821.5,1767237535.0,0
vpa_11848,vpa_16980,12953.07,1767237537.0,1
vpa_11848,vpa_28622,18884.09,1767237537.0,1
vpa_3711,vpa_10131,267.35,1767237688.0,0
vpa_19902,vpa_27391,9374.47,1767237723.0,0
vpa_15145,vpa_22607,579.51,1767237741.0,0
vpa_22836,vpa_26935,1363.03,1767237752.0,0
vpa_5812,vpa_17924,907.01,1767237789.0,0
vpa_3392,vpa_6707,866.03,1767237793.0,0
vpa_8444,vpa_25084,707.35,1767237815.0,0
vpa_18784,vpa_13188,594.53,1767237824.0,0
vpa_5555,vpa_3093,545.71,1767237875.0,0
vpa_28738,vpa_523,1552.41,1767237925.0,0
vpa_11848,vpa_387,5972.51,1767237957.0,1
vpa_17344,vpa_19952,1232.54,1767238011.0,0
vpa_9101,vpa_2133,1141.42,1767238016.0,0
vpa_9815,vpa_18926,678.74,1767238050.0,0
vpa_775,vpa_22233,1157.59,1767238072.0,0
vpa_23395,vpa_23448,1780.94,1767238073.0,0
vpa_10856,vpa_3617,1851.48,1767238083.0,0
vpa_11848,vpa_275,12054.24,1767238137.0,1
vpa_10454,vpa_21042,2138.55,1767238266.0,0
vpa_25846,vpa_23174,959.39,1767238304.0,0
vpa_21992,vpa_24599,4610.48,1767238307.0,0
vpa_11848,vpa_29886,17656.39,1767238317.0,1
vpa_10024,vpa_9377,1716.83,1767238350.0,0
vpa_19391,vpa_17121,537.82,1767238377.0,0
vpa_19006,vpa_21837,35993.35,1767238380.0,1
vpa_11011,vpa_4395,1363.61,1767238422.0,0
vpa_3023,vpa_5298,1243.58,1767238424.0,0
vpa_4317,vpa_4876,1157.78,1767238540.0,0
vpa_6662,vpa_3617,1045.02,1767238643.0,0
vpa_14555,vpa_6330,785.25,1767238650.0,0
vpa_11403,vpa_28082,1804.47,1767238666.0,0
vpa_1402,vpa_9985,1482.61,1767238679.0,0
vpa_4128,vpa_20026,302.03,1767238684.0,0
vpa_20918,vpa_20009,229.18,1767238699.0,0
vpa_11848,vpa_22584,17352.32,1767238737.0,1
vpa_11848,vpa_10343,14046.01,1767238797.0,1
vpa_18128,vpa_17315,796.26,1767238800.0,0
vpa_21168,vpa_26646,241.05,1767238812.0,0
vpa_5902,vpa_18638,1861.27,1767238842.0,0
vpa_18273,vpa_20429,4343.58,1767238877.0,0
vpa_24249,vpa_17730,1589.62,1767238924.0,0
vpa_3216,vpa_4588,1855.01,1767238928.0,0
vpa_13384,vpa_20168,927.59,1767239139.0,0
vpa_20990,vpa_3617,973.57,1767239158.0,0
vpa_13734,vpa_4115,7579.48,1767239183.0,0
vpa_1530,vpa_777,1279.38,1767239261.0,0
vpa_20268,vpa_7447,1633.78,1767239267.0,0
vpa_27906,vpa_15025,2865.6,1767239291.0,0
vpa_4242,vpa_23350,2178.33,1767239309.0,0
vpa_5989,vpa_29277,7587.48,1767239313.0,1
vpa_250,vpa_27807,1938.05,1767239319.0,0
vpa_15618,vpa_27426,8956.83,1767239347.0,0
vpa_11889,vpa_14647,1062.17,1767239356.0,0
vpa_10775,vpa_2026,285.68,1767239377.0,0
vpa_8535,vpa_10390,1908.88,1767239392.0,0
vpa_18177,vpa_28195,13682.45,1767239595.0,1
vpa_29949,vpa_28195,12663.69,1767239595.0,1
vpa_21235,vpa_947,4447.52,1767239605.0,0
vpa_13070,vpa_445,199.23,1767239610.0,0
vpa_25998,vpa_16066,1841.68,1767239628.0,0
vpa_23714,vpa_15184,813.84,1767239639.0,0
vpa_16301,vpa_17753,4790.43,1767239650.0,0
vpa_20651,vpa_1892,4758.68,1767239683.0,0
vpa_15430,vpa_12279,358.7,1767239720.0,0
vpa_16791,vpa_28195,6898.54,1767239775.0,1
vpa_14707,vpa_28195,11456.01,1767239775.0,1
vpa_16287,vpa_19643,655.9,1767239796.0,0
vpa_23675,vpa_13964,1860.87,1767239810.0,0
vpa_13742,vpa_5462,7889.92,1767239818.0,0
vpa_28840,vpa_28691,510.78,1767239835.0,0
vpa_5989,vpa_3047,11422.3,1767239853.0,1
vpa_28472,vpa_4588,1437.15,1767239859.0,0
vpa_5989,vpa_22964,17621.64,1767239913.0,1
vpa_5989,vpa_22075,7371.7,1767239913.0,1
vpa_24947,vpa_28195,6403.8,1767239955.0,1
vpa_8392,vpa_7153,1982.56,1767239955.0,0
vpa_5989,vpa_8629,18868.13,1767239973.0,1
vpa_9661,vpa_3994,375.01,1767240020.0,0
vpa_3416,vpa_7157,626.21,1767240071.0,0
vpa_5929,vpa_13327,9512.65,1767240081.0,0
vpa_5989,vpa_27599,19357.37,1767240093.0,1
vpa_28217,vpa_7157,1352.73,1767240104.0,0
vpa_4865,vpa_953,2247.42,1767240121.0,0
vpa_15524,vpa_29214,1574.93,1767240206.0,0
vpa_5989,vpa_27635,12573.27,1767240213.0,1
vpa_24209,vpa_17089,810.16,1767240267.0,0
vpa_5989,vpa_11584,7838.47,1767240273.0,1
vpa_130,vpa_21925,873.03,1767240297.0,0
vpa_5886,vpa_25902,299.24,1767240328.0,0
vpa_26529,vpa_8318,345.14,1767240383.0,0
vpa_5989,vpa_318,15654.77,1767240393.0,1
vpa_23044,vpa_6753,1006.64,1767240396.0,0
vpa_5989,vpa_18799,5433.75,1767240453.0,1
vpa_11814,vpa_18014,1788.49,1767240471.0,0
vpa_27097,vpa_22714,1552.89,1767240485.0,0
vpa_22306,vpa_789,1796.78,1767240532.0,0
vpa_2398,vpa_10332,4934.31,1767240541.0,0
vpa_24434,vpa_11607,710.24,1767240565.0,0
vpa_23485,vpa_23961,1216.18,1767240588.0,0
vpa_10367,vpa_14107,1907.38,1767240626.0,0
vpa_18995,vpa_10473,1800.35,1767240664.0,0
vpa_21619,vpa_9439,1889.94,1767240665.0,0
vpa_24038,vpa_13457,1222.76,1767240688.0,0
vpa_18284,vpa_20026,802.98,1767240767.0,0
vpa_21386,vpa_16350,792.34,1767240774.0,0
vpa_16392,vpa_2719,1878.15,1767240821.0,0
vpa_11835,vpa_4480,5547.96,1767240864.0,0
vpa_5422,vpa_4055,3446.9,1767240913.0,0
vpa_8977,vpa_21005,486.12,1767240940.0,0
vpa_24702,vpa_5825,603.83,1767241042.0,0
vpa_2394,vpa_22714,1142.56,1767241077.0,0
vpa_16394,vpa_5825,353.89,1767241124.0,0
vpa_4488,vpa_8318,409.59,1767241186.0,0
vpa_25402,vpa_7724,863.0,1767241226.0,0
vpa_472,vpa_21472,272.52,1767241278.0,0
vpa_18069,vpa_15108,562.47,1767241288.0,0
vpa_16540,vpa_22958,1495.03,1767241290.0,0
vpa_17561,vpa_15562,1911.23,1767241300.0,0
vpa_6700,vpa_29249,1545.4,1767241367.0,0
vpa_12561,vpa_9978,942.27,1767241434.0,0
vpa_16892,vpa_11356,299.76,1767241442.0,0
vpa_29384,vpa_18897,1012.81,1767241492.0,0
vpa_21237,vpa_16938,910.81,1767241497.0,0
vpa_7173,vpa_12431,302.49,1767241512.0,0
vpa_5938,vpa_11195,3844.84,1767241526.0,0
vpa_5989,vpa_9413,14002.77,1767241533.0,1
vpa_5989,vpa_26605,13891.21,1767241533.0,1
vpa_22334,vpa_1515,766.24,1767241536.0,0
vpa_24620,vpa_445,542.28,1767241619.0,0
vpa_4341,vpa_28195,10651.23,1767241635.0,1
vpa_13718,vpa_1709,226.3,1767241638.0,0
vpa_29743,vpa_14887,1547.34,1767241690.0,0
vpa_25115,vpa_7635,6822.75,1767241694.0,0
vpa_29870,vpa_21926,824.87,1767241708.0,0
vpa_22993,vpa_16324,1459.15,1767241801.0,0
vpa_22469,vpa_22969,2689.18,1767241830.0,0
vpa_5989,vpa_2491,6543.21,1767241833.0,1
vpa_528,vpa_27295,685.46,1767241863.0,0
vpa_238,vpa_27002,5333.88,1767241892.0,0
vpa_10625,vpa_23209,8975.24,1767241898.0,0
vpa_14415,vpa_26328,405.84,1767241911.0,0
vpa_23089,vpa_5933,498.6,1767241915.0,0
vpa_14710,vpa_28075,1483.96,1767241931.0,0
vpa_19916,vpa_25145,510.77,1767241947.0,0
vpa_5989,vpa_17552,11387.25,1767241953.0,1
vpa_16783,vpa_21899,6997.14,1767241977.0,0
vpa_5989,vpa_15615,16019.69,1767242013.0,1
vpa_1479,vpa_14887,547.47,1767242092.0,0
vpa_22337,vpa_1552,167.84,1767242100.0,0
vpa_5107,vpa_10880,2849.62,1767242145.0,0
vpa_18304,vpa_1552,189.51,1767242170.0,0
vpa_5989,vpa_25785,17485.06,1767242193.0,1
vpa_23016,vpa_7857,3702.06,1767242197.0,0
vpa_18149,vpa_4133,1144.65,1767242272.0,0
vpa_13370,vpa_28195,7190.61,1767242295.0,1
vpa_1854,vpa_23183,1845.68,1767242341.0,0
vpa_25017,vpa_4166,1633.26,1767242373.0,0
vpa_21531,vpa_24488,142.56,1767242400.0,0
vpa_16840,vpa_22875,2696.5,1767242518.0,0
vpa_18630,vpa_14013,7640.33,1767242613.0,0
vpa_12027,vpa_22067,1764.49,1767242627.0,0
vpa_8565,vpa_11670,1553.02,1767242642.0,0
vpa_3384,vpa_28195,14607.85,1767242715.0,1
vpa_23646,vpa_1870,598.99,1767242715.0,0
vpa_16845,vpa_24194,1698.78,1767242736.0,0
vpa_24547,vpa_25987,1566.34,1767242772.0,0
vpa_498,vpa_23174,1758.44,1767242782.0,0
vpa_11223,vpa_28486,694.69,1767242791.0,0
vpa_5989,vpa_11206,13107.29,1767242793.0,1
vpa_5989,vpa_10284,8223.08,1767242793.0,1
vpa_5989,vpa_13072,15875.59,1767242793.0,1
vpa_9583,vpa_18725,1349.64,1767242821.0,0
vpa_2590,vpa_21792,1897.71,1767242857.0,0
vpa_18626,vpa_6652,9084.37,1767242894.0,0
vpa_8839,vpa_28195,13846.09,1767242895.0,1
vpa_24798,vpa_17761,102302.98200000002,1767242934.0,1
vpa_23610,vpa_23498,267.96,1767242973.0,0
vpa_28890,vpa_14500,636.6,1767242995.0,0
vpa_26123,vpa_23448,1176.72,1767243035.0,0
vpa_8856,vpa_19243,5606.24,1767243041.0,0
vpa_6214,vpa_10164,1006.62,1767243063.0,0
vpa_2180,vpa_5298,906.64,1767243164.0,0
vpa_26590,vpa_25125,1897.76,1767243174.0,0
vpa_11601,vpa_18016,6050.94,1767243195.0,0
vpa_13380,vpa_5551,447.3,1767243339.0,0
vpa_11005,vpa_16712,1853.68,1767243426.0,0
vpa_21398,vpa_16150,2201.71,1767243500.0,0
vpa_26640,vpa_14669,1064.45,1767243569.0,0
vpa_12554,vpa_24609,1007.07,1767243587.0,0
vpa_6140,vpa_28195,10792.95,1767243615.0,1
vpa_28009,vpa_28195,8111.43,1767243615.0,1
vpa_16720,vpa_1515,1754.79,1767243620.0,0
vpa_18756,vpa_22107,9244.3,1767243628.0,0
vpa_22375,vpa_14669,135.65,1767243638.0,0
vpa_13469,vpa_13374,688.63,1767243714.0,0
vpa_18251,vpa_28195,9744.65,1767243795.0,1
vpa_22715,vpa_8756,6052.68,1767243824.0,0
vpa_11844,vpa_14107,1019.58,1767243824.0,0
vpa_15635,vpa_6490,160.51,1767243895.0,0
vpa_20269,vpa_9036,536.15,1767243938.0,0
vpa_25673,vpa_14500,252.79,1767243950.0,0
vpa_26253,vpa_12182,607.98,1767243954.0,0
vpa_12784,vpa_21867,7450.29,1767243969.0,0
vpa_21037,vpa_6707,1442.78,1767244001.0,0
vpa_17376,vpa_3148,2511.3,1767244012.0,0
vpa_1679,vpa_6917,1372.7,1767244056.0,0
vpa_1588,vpa_16517,1921.87,1767244140.0,0
vpa_21163,vpa_22025,3834.05,1767244178.0,0
vpa_25882,vpa_321,7524.88,1767244218.0,0
vpa_20919,vpa_938,1330.74,1767244233.0,0
vpa_23851,vpa_4620,975.41,1767244308.0,0
vpa_7484,vpa_29365,54282.68,1767244338.0,1
vpa_18489,vpa_13330,721.35,1767244486.0,0
vpa_5374,vpa_16938,1752.85,1767244634.0,0
vpa_2860,vpa_28195,14246.38,1767244635.0,1
vpa_27550,vpa_1264,1807.75,1767244668.0,0
vpa_14573,vpa_28195,7611.82,1767244695.0,1
vpa_10385,vpa_23517,1194.73,1767244761.0,0
vpa_8936,vpa_11446,348.97,1767244831.0,0
vpa_28691,vpa_29249,1645.23,1767244845.0,0
vpa_21063,vpa_1797,276.33,1767244898.0,0
vpa_26383,vpa_3595,3582.06,1767244915.0,0
vpa_27737,vpa_17097,14168.25,1767244919.0,1
vpa_4638,vpa_15282,1672.6,1767244962.0,0
vpa_10396,vpa_5177,1649.98,1767244978.0,0
